num , site
6 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/playlist?list=PL055Epbe6d5Y2Jzhd7eAhpXFflvRpjqjb"
3 ,"http://mementoweb.org/timemap/link/http://solidcon.com/solid2014/public/schedule/detail/33184"
33 ,"http://mementoweb.org/timemap/link/http://techcrunch.com/2014/05/21/cover-sf/"
4 ,"http://mementoweb.org/timemap/link/http://solidcon.com/solid2014/public/content/video"
165 ,"http://mementoweb.org/timemap/link/https://www.kickstarter.com/discover?ref=nav"
0 ,"http://mementoweb.org/timemap/link/http://www.youtube.com/watch?v=9Eabp3Jpy-I&feature=youtu.be"
3 ,"http://mementoweb.org/timemap/link/http://www.oreilly.com/pub/e/3098"
0 ,"http://mementoweb.org/timemap/link/http://www.eetimes.com/author.asp?section_id=36&doc_id=1322419&_mc=sm_eet_edit"
0 ,"http://mementoweb.org/timemap/link/http://exitevent.com/article/a-shot-in-the-dark-earns-archivesocial-props-from-gartner-14519"
11 ,"http://mementoweb.org/timemap/link/http://www.modernluxury.com/san-francisco/story/the-benioff-doctrine"
0 ,"http://mementoweb.org/timemap/link/http://m.espn.go.com/wireless/story?storyId=10895607"
0 ,"http://mementoweb.org/timemap/link/http://grist.org/news/military-experts-are-worried-about-climate-change-and-you-should-be-too/?utm_source=twitter&utm_medium=tweet&utm_campaign=socialflow"
0 ,"http://mementoweb.org/timemap/link/http://www.hackpaloalto.org/finalists/"
3 ,"http://mementoweb.org/timemap/link/http://www.forbes.com/sites/aarontilley/2014/05/16/why-all-the-best-minds-are-starting-to-flock-to-hardware-not-software/"
0 ,"http://mementoweb.org/timemap/link/http://www.freeenterprise.com/five-tech-startups-make-cities-lot-smarter?utm_source=Twitter&utm_medium=Wallpost&utm_campaign=Status"
3 ,"http://mementoweb.org/timemap/link/https://www.uschamber.com/event/startup-government-conference"
3 ,"http://mementoweb.org/timemap/link/http://challengecup.1776dc.com/news/announcing-the-challenge-festival-startup-government-day/"
0 ,"http://mementoweb.org/timemap/link/http://www.inc.com/laura-montini/tim-o-reilly-what-is-and-isn-t-a-civic-tech-startup.html?cid=sf01001"
4 ,"http://mementoweb.org/timemap/link/http://furiousdiaper.com/2014/05/14/hashtag-activism/"
6 ,"http://mementoweb.org/timemap/link/http://blog.foursquare.com/post/85826325458/swarm-is-ready-for-you-download-it-now"
0 ,"http://mementoweb.org/timemap/link/http://www.washingtonpost.com/blogs/worldviews/wp/2014/05/15/a-photograph-of-an-aide-kicking-a-protester-may-be-just-the-beginning-of-erdogans-problems/?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost"
95 ,"http://mementoweb.org/timemap/link/https://www.liftlabsdesign.com/"
5 ,"http://mementoweb.org/timemap/link/http://readwrite.com/2014/05/14/imessage-android-bug-text-messages"
14 ,"http://mementoweb.org/timemap/link/http://cityofphiladelphia.wordpress.com/2014/05/06/mayor-nutter-signs-executive-order-raising-minimum-wage-for-city-contractors/"
7 ,"http://mementoweb.org/timemap/link/http://www.dezeen.com/2014/05/08/3d-printers-have-a-lot-to-learn-from-the-sewing-machine/"
0 ,"http://mementoweb.org/timemap/link/http://www.thetimes.co.uk/tto/news/world/europe/article4090454.ece"
16 ,"http://mementoweb.org/timemap/link/http://makezine.com/2014/05/15/first-look-at-the-new-arduino-zero/"
5 ,"http://mementoweb.org/timemap/link/http://www.newyorker.com/currency-tag/why-jill-abramson-was-fired"
13 ,"http://mementoweb.org/timemap/link/http://www.slideshare.net/timoreilly/ted-x-marketstreet"
0 ,"http://mementoweb.org/timemap/link/https://www.eventbrite.com/e/api-days-san-francisco-connected-cars-and-driver-experience-registration-11536414727?discount=APIDaysInvite4"
0 ,"http://mementoweb.org/timemap/link/https://www.swarmapp.com/timoreilly/checkin/53724da0498e0350ca9e02b0?s=3gk3oCM78-cPHGhTV5WyYnY5YF4&ref=tw"
115 ,"http://mementoweb.org/timemap/link/http://www.slate.com/articles/arts/culturebox/2014/05/language_map_what_s_the_most_popular_language_in_your_state.html"
0 ,"http://mementoweb.org/timemap/link/https://medium.com/@zephoria/san-franciscos-in-visible-class-war-b83327c3371c?source=tw-ce5e55092c08-1399991889583&utm_source=TwitterAccount&utm_medium=Twitter&utm_campaign=TwitterAccount"
0 ,"http://mementoweb.org/timemap/link/http://techbus.safaribooksonline.com/9780133852653/Lesson_1_1?cid=shareLink"
0 ,"http://mementoweb.org/timemap/link/http://www.gmanetwork.com/news/story/360744/scitech/science/nasa-west-antarctic-ice-sheet-collapse-unstoppable"
9 ,"http://mementoweb.org/timemap/link/http://www.newrepublic.com/article/117691/aids-hit-united-states-harder-other-developed-countries-why"
3 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/05/whats-a-tech-company-anyway.html"
12 ,"http://mementoweb.org/timemap/link/http://mako.cc/copyrighteous/google-has-most-of-my-email-because-it-has-all-of-yours"
39 ,"http://mementoweb.org/timemap/link/http://www.bbc.co.uk/news/world-europe-27388289"
0 ,"http://mementoweb.org/timemap/link/http://www.ibmbigdatahub.com/blog/what-skills-are-needed-big-data?utm_content=buffer19956&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"
11 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/5/6/5678080/voxsplaining-telecom"
6 ,"http://mementoweb.org/timemap/link/http://nickgrossman.is/post/85523861949/fccs-response-to-the-vc-open-internet-letter"
0 ,"http://mementoweb.org/timemap/link/https://medium.com/futurists-views/algorithmic-culture-culture-now-has-two-audiences-people-and-machines-2bdaa404f643?utm_content=buffer5cdad&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"
4 ,"http://mementoweb.org/timemap/link/http://continuations.com/post/85518392495/now-is-the-time-for-all-good-engineers-and-scientists"
0 ,"http://mementoweb.org/timemap/link/http://solidcon.com/solid2014/public/schedule/list?cmp=tw-na-confreg-home-sld14_solid_twitter_posts"
0 ,"http://mementoweb.org/timemap/link/http://www.washingtonpost.com/news/morning-mix/wp/2014/05/12/youre-as-young-as-your-handshake/"
0 ,"http://mementoweb.org/timemap/link/http://www.siliconrepublic.com/business/item/36808-google-makes-largest/"
3 ,"http://mementoweb.org/timemap/link/http://tedxmarketstreet.com"
5 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/5/8/5669120/how-the-us-stopped-its-fisheries-from-collapsing"
7 ,"http://mementoweb.org/timemap/link/http://www.fastcoexist.com/3029423/this-sleek-commuter-bike-has-a-secret-you-hardly-have-to-pedal"
0 ,"http://mementoweb.org/timemap/link/http://www.networkworld.com/article/2176666/data-center/2014-women-in-technology-hall-of-fame-inductees-include-suits--coders-and-entrepreneurs.html"
3 ,"http://mementoweb.org/timemap/link/http://vint.sogeti.com/internet-things-tinkering-kit-10-necessary-tools-tips/"
0 ,"http://mementoweb.org/timemap/link/https://www.eventbrite.com/e/civic-tech-entrepreneurship-opportunities-tickets-11298808039"
8 ,"http://mementoweb.org/timemap/link/http://nickgrossman.is/post/85128984454/defending-the-open-internet"
31 ,"http://mementoweb.org/timemap/link/http://slatestarcodex.com/2014/04/28/the-control-group-is-out-of-control/"
0 ,"http://mementoweb.org/timemap/link/http://makercon.com/"
14 ,"http://mementoweb.org/timemap/link/http://rideonewheel.com/"
3 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/05/who-holds-your-keys.html"
0 ,"http://mementoweb.org/timemap/link/http://www.thisiscolossal.com/2014/04/not-available-on-the-app-store/?src=footer"
0 ,"http://mementoweb.org/timemap/link/https://www.eventbrite.com/e/civic-tech-entrepreneurship-opportunities-tickets-11298808039?utm_content=bufferab142&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"
0 ,"http://mementoweb.org/timemap/link/http://americadecoded.org/announcing-the-amlegal-decoder-a-free-tool-to-publish-laws-seamlessly-online-in-ridiculously-useful-open-data-formats/"
3 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2013/09/data-analysis-just-one-component-of-the-data-science-workflow.html"
6 ,"http://mementoweb.org/timemap/link/http://www.technologyreview.com/view/511421/the-brain-is-not-computable/"
18 ,"http://mementoweb.org/timemap/link/http://qz.com/206705/the-us-lawyer-bubble-has-conclusively-popped/"
40 ,"http://mementoweb.org/timemap/link/http://www.thisiscolossal.com/2014/05/color-book/"
0 ,"http://mementoweb.org/timemap/link/http://boingboing.net/2014/05/06/marks-online-arduino-and-int.html"
125 ,"http://mementoweb.org/timemap/link/http://www.whitehouse.gov/blog/2014/05/06/taking-action-attract-world-s-top-talented-professionals"
262 ,"http://mementoweb.org/timemap/link/http://www.openp2p.com/pub/a/p2p/2002/12/11/piracy.html"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/category/deals/day-against-drm.do"
20 ,"http://mementoweb.org/timemap/link/http://websummit.net/speakers"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/category/deals/day-against-drm.do?code=DRM2014"
0 ,"http://mementoweb.org/timemap/link/http://www.youtube.com/watch?v=q8wBlqRh-Ek"
0 ,"http://mementoweb.org/timemap/link/http://blog.bosch-si.com/categories/business-models/2014/05/green-bananas-and-the-internet-of-things/"
10 ,"http://mementoweb.org/timemap/link/http://blogs.telegraph.co.uk/technology/micwright/100010200/winston-churchill-on-arts-funding-how-twitter-twists-history-to-suit-modern-agendas/"
7 ,"http://mementoweb.org/timemap/link/http://www.theguardian.com/science/neurophilosophy/2014/may/04/retina-motion-detection-crowdsourced"
6 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/watch?v=3aId6jSDSg0"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/+TimOReilly/posts/c1f9KVXsivD"
5 ,"http://mementoweb.org/timemap/link/http://blog.unglue.it/2014/04/30/thanks-for-ungluing-launches/"
0 ,"http://mementoweb.org/timemap/link/https://www.thunderclap.it/projects/11421-re-start-the-mayday-pac"
11 ,"http://mementoweb.org/timemap/link/http://makezine.com/2014/04/29/makercon-makers-are-the-new-explorers-of-the-universe/"
0 ,"http://mementoweb.org/timemap/link/https://medium.com/@vijayssundaram/autonomous-experiences-52f612c2502d"
5 ,"http://mementoweb.org/timemap/link/http://www.marketplace.org/topics/tech/elon-musk-tesla-plan-gigafactory-site"
4 ,"http://mementoweb.org/timemap/link/http://www.exploratorium.edu/visit/calendar/soundscapes-frequent-sea"
0 ,"http://mementoweb.org/timemap/link/http://gureckislab.org/blog/?p=4318"
6 ,"http://mementoweb.org/timemap/link/http://www.oscon.com/oscon2014/public/schedule/detail/35847?cmp=tw-prog-confreg-info-os14_tweet_general"
7 ,"http://mementoweb.org/timemap/link/http://robotenomics.com/2014/05/01/reigniting-the-economy-with-computational-thinking/"
3 ,"http://mementoweb.org/timemap/link/http://readwrite.com/2014/05/01/the-stars-align-for-the-internet-of-things"
3 ,"http://mementoweb.org/timemap/link/http://www.adafruit.com/blog/2014/04/30/3d-printed-cast-wearablewednesday/"
4 ,"http://mementoweb.org/timemap/link/http://e-pluribusunum.com/2014/05/01/pcast-report-on-big-data-and-privacy-to-emphasize-value-of-encryption-need-for-policy/"
16 ,"http://mementoweb.org/timemap/link/http://www.whitehouse.gov/blog/2014/05/01/findings-big-data-and-privacy-working-group-review"
12 ,"http://mementoweb.org/timemap/link/http://www.hollywoodreporter.com/news/fault-stars-author-john-green-699388"
38 ,"http://mementoweb.org/timemap/link/http://techcrunch.com/2014/05/01/makespace-the-dropbox-for-physical-storage-packs-up-8-million-led-by-upfront-ventures/"
4 ,"http://mementoweb.org/timemap/link/https://peerj.com/articles/355/"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/product/9780124103894.do?cmp=tw-na-books-videos-product-dod_daily_tweet&code=DEAL"
25 ,"http://mementoweb.org/timemap/link/http://www.bbc.com/news/magazine-27186709"
88 ,"http://mementoweb.org/timemap/link/http://www.theverge.com/2014/5/1/5666062/foursquare-swarm-new-app"
5 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/04/ioth-the-internet-of-things-and-humans.html"
0 ,"http://mementoweb.org/timemap/link/http://petitions.moveon.org/sign/its-time-for-trade-policies?source=s.icn.tw&r_by=487986"
0 ,"http://mementoweb.org/timemap/link/https://www.linkedin.com/today/post/article/20121029141916-16553-language-is-a-map?trk=mp-author-card&_mSplash=1&utm_content=buffer985fc&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"
18 ,"http://mementoweb.org/timemap/link/https://stopthesecrecy.net/"
0 ,"http://mementoweb.org/timemap/link/http://my.safaribooksonline.com/9781491900321?cid=201404-twitter-strata-video-social"
0 ,"http://mementoweb.org/timemap/link/http://www.bloomberg.com/video/we-need-a-more-compassionate-capitalism-benioff-zVsDKv6sTPu7YrKjycWLYg.html"
6 ,"http://mementoweb.org/timemap/link/http://www.businessinsider.com/heres-the-real-reason-governments-are-cracking-down-on-uber-and-airbnb-2014-4"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/category/deals/best-of-oreilly-dotd.do?cmp=tw-na-books-videos-lp-dod_daily_tweet&code=DEAL"
0 ,"http://mementoweb.org/timemap/link/http://www.npr.org/blogs/thesalt/2014/04/28/306544406/got-gas-it-could-mean-you-ve-got-healthy-gut-microbes?ft=1&f=139941248"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/+TimOReilly/posts/NVZVmG1ct6C"
68 ,"http://mementoweb.org/timemap/link/http://www.slate.com/articles/business/books/2013/02/william_janeway_s_doing_capitalism_in_the_innovation_economy_reviewed.html"
34 ,"http://mementoweb.org/timemap/link/http://www.citylab.com/tech/2014/04/first-look-how-googles-self-driving-car-handles-city-streets/8977/"
0 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/04/heartbleeds-lessons.html"
4 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/04/toward-an-open-internet-of-things.html"
0 ,"http://mementoweb.org/timemap/link/http://www.webofthings.org/2014/04/28/what-are-the-key-drivers-of-the-iot-movement-why-now/"
9 ,"http://mementoweb.org/timemap/link/http://www.health2con.com/hxr/"
4 ,"http://mementoweb.org/timemap/link/https://photojojo.com/store/awesomeness/power-pot/"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/product/110000195.do?cmp=tw-na-books-videos-product-dow_weekly_deal_tweet&code=VDWK"
3 ,"http://mementoweb.org/timemap/link/http://www.newappsblog.com/2014/04/more-on-the-fermi-paradox-from-david-wallace.html"
3 ,"http://mementoweb.org/timemap/link/http://m.vice.com/read/former-comcast-and-verizon-attorneys-now-manage-the-fcc-and-are-about-to-kill-the-internet"
6 ,"http://mementoweb.org/timemap/link/http://blogs.reuters.com/felix-salmon/2014/04/25/the-piketty-pessimist/"
0 ,"http://mementoweb.org/timemap/link/http://solidcon.com/solid2014/public/content/about?cmp=tw-na-confreg-home-sld14_solid_twitter_posts"
4 ,"http://mementoweb.org/timemap/link/http://mashable.com/2014/04/25/tesla-ftc/#:eyJzIjoidCIsImkiOiJfbmpzZHlyc3p4eWEyejdyZyJ9"
6 ,"http://mementoweb.org/timemap/link/http://www.life.org.uk/whats-on/maker-faire-uk-2014#.U1kTTlVdWSq"
0 ,"http://mementoweb.org/timemap/link/http://cxo.dialogue.cao.gov/"
3 ,"http://mementoweb.org/timemap/link/https://chrome.google.com/webstore/detail/search-plus/cdpohbejnbclggljmoijjcpdhbaaijfm"
4 ,"http://mementoweb.org/timemap/link/http://tech.co/tim-oreilly-ama-2-2014-04#.U1evLU_4-wk.twitter"
13 ,"http://mementoweb.org/timemap/link/http://www.businessinsider.com/the-future-of-the-blockchain-2014-4"
0 ,"http://mementoweb.org/timemap/link/http://www.codeforamerica.org/companies/accelerator-apply/"
22 ,"http://mementoweb.org/timemap/link/https://www.kickstarter.com/projects/fon/gramofon-modern-cloud-jukebox"
0 ,"http://mementoweb.org/timemap/link/http://app.nationalproduction.wgbh.org/e/es?s=2531&e=217949&elq=d3a9df845141467dae17b22b397d467b"
0 ,"http://mementoweb.org/timemap/link/http://www.pinterest.com/scienceatlife/maker-faire-uk-2014-meet-the-makers/"
0 ,"http://mementoweb.org/timemap/link/http://www.bloomberg.com/news/2014-04-21/beware-the-blades-of-death-world-s-top-serial-bird-killers-.html?utm_campaign=socialflow&utm_source=twitter&utm_medium=tweet"
26 ,"http://mementoweb.org/timemap/link/https://play.google.com/store/apps/details?id=com.timehop"
4 ,"http://mementoweb.org/timemap/link/http://www.amazon.com/Lincoln-Gettysburg-America-Schuster-Library-ebook/dp/B00AK78PH8/"
0 ,"http://mementoweb.org/timemap/link/http://www.oscon.com/oscon2014/public/content/terms?cmp=tw-prog-confreg-info-os14_tweet_general"
37 ,"http://mementoweb.org/timemap/link/http://www.entrepreneur.com/article/233214"
0 ,"http://mementoweb.org/timemap/link/http://solidcon.com/solid2014/public/content/reddit-ama?cmp=tw-na-confreg-home-sld14_solid_twitter_posts"
51 ,"http://mementoweb.org/timemap/link/http://www.bbc.com/news/magazine-26969150"
0 ,"http://mementoweb.org/timemap/link/http://www.washingtonpost.com/blogs/wonkblog/wp/2014/04/16/states-embracing-obamacare-are-doing-a-better-job-of-covering-the-uninsured-surveys-show/?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/+TimOReilly/posts/JUPjG8whL9Y"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/product/0636920032281.do?cmp=tw-na-books-videos-product-dod_daily_tweet&code=DEAL"
0 ,"http://mementoweb.org/timemap/link/http://solidcon.com/solid2014/public/content/tweet-chat?cmp=tw-na-confreg-home-sld14_solid_twitter_posts"
63 ,"http://mementoweb.org/timemap/link/http://www.brainpickings.org/index.php/2013/12/16/writers-wakeup-times-literary-productivity-visualization/"
11 ,"http://mementoweb.org/timemap/link/http://www.dailymail.co.uk/news/article-2592725/Memorising-Bible-drinking-50-cups-coffee-day-From-Darwin-Dickens-historys-biggest-thinkers-spent-days.html"
45 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2009/06/benefits-classical-education.html"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/product/110000139.do?cmp=gplus-prog-confreg-info-fl14_g_plus_post"
10 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/4/13/5610356/un-panel-heres-how-we-cut-emissions-and-avoid-a-climate-disaster"
3 ,"http://mementoweb.org/timemap/link/https://hi.co/moments/1votdtw6"
337 ,"http://mementoweb.org/timemap/link/http://mashable.com/2014/04/09/heartbleed-bug-websites-affected/#:eyJzIjoidCIsImkiOiJfY3BvdzM2cTRwemt1YjlybCJ9"
162 ,"http://mementoweb.org/timemap/link/https://www.etsy.com/careers"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/+TimOReilly/posts/NGZmQLE392X"
420 ,"http://mementoweb.org/timemap/link/http://startupquote.com"
176 ,"http://mementoweb.org/timemap/link/http://www.nybooks.com/articles/archives/2014/may/08/thomas-piketty-new-gilded-age/"
11 ,"http://mementoweb.org/timemap/link/http://www.azlyrics.com/lyrics/bastille/pompeii.html"
3 ,"http://mementoweb.org/timemap/link/http://www.forbes.com/sites/natalierobehmed/2014/04/09/obama-names-tory-burch-reid-hoffman-as-ambassadors-for-global-entrepreneurship/"
4 ,"http://mementoweb.org/timemap/link/http://mattstoller.tumblr.com/post/82233202309/ubers-algorithmic-monopoly-we-are-not-setting-the#notes"
18 ,"http://mementoweb.org/timemap/link/http://nymag.com/daily/intelligencer/2014/04/problem-with-profitless-start-ups.html"
3 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/04/leading-by-example-two-stories.html"
9 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/4/11/5602188/the-secs-just-been-caught-colluding-with-the-banks-its-supposed-to"
0 ,"http://mementoweb.org/timemap/link/http://my.safaribooksonline.com/video/web-development/9781491900420?cid=201404-twitter-fluent-video-social"
3 ,"http://mementoweb.org/timemap/link/http://solidcon.com/solid2014/public/schedule/list"
5 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/04/the-evolving-purpose-of-design.html"
44 ,"http://mementoweb.org/timemap/link/http://www.cnn.com/2014/04/09/opinion/liu-income-inequality/index.html"
6 ,"http://mementoweb.org/timemap/link/http://pando.com/2014/04/09/will-the-decline-of-the-mobile-web-hurt-innovation/"
0 ,"http://mementoweb.org/timemap/link/http://mymeedia.com/stages/jotwe/post/4007483"
0 ,"http://mementoweb.org/timemap/link/http://www.forbes.com/sites/jacobmorgan/2014/04/09/humans-are-taking-jobs-away-from-robots-not-vice-versa/"
0 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/04/biohacking-and-the-problem-of-bioterrorism.html#more-60050"
4 ,"http://mementoweb.org/timemap/link/http://www.oreilly.com/solid/free/building-a-solid-world.csp"
31 ,"http://mementoweb.org/timemap/link/http://makernurse.org/"
8 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2013/11/software-hardware-everywhere.html"
165 ,"http://mementoweb.org/timemap/link/http://www.precisionplanting.com/"
0 ,"http://mementoweb.org/timemap/link/http://my.safaribooksonline.com/browse?searchtextbox=(BOOK ANDNOT (CATEGORY biz.current_affairs OR CATEGORY perprodev.diets_weight_loss OR CATEGORY perprodev.health_fitness OR CATEGORY perprodev.hobbies OR CATEGORY perprodev.marriage_family OR CATEGORY perprodev.travel))&searchview=summary&searchmode=simple&sort=insertDate&order=desc&pagetitle=New Titles"
3 ,"http://mementoweb.org/timemap/link/http://awards.designforexperience.com/gallery/2013/public-sector-experience/joel-mahoney-objective-subject"
9 ,"http://mementoweb.org/timemap/link/http://solidcon.com/solid2014/public/content/tweet-chat?cmp=tw-na-confreg-info-sld14_#iotchat_tweet_event_april_9"
0 ,"http://mementoweb.org/timemap/link/http://www.spaceref.com/news/viewpr.html?pid=42977"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/product/0636920027065.do?cmp=tw-na-books-videos-product-dod_daily_tweet&code=DEAL"
10 ,"http://mementoweb.org/timemap/link/http://www.ft.com/cms/s/2/f2eaf634-baca-11e3-8b15-00144feabdc0.html#axzz2yD5DQnoz"
8 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/3/30/5555690/welcome-to-vox"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/102786751626732213960/posts/3jVwcTZUrur"
3 ,"http://mementoweb.org/timemap/link/http://animals.oreilly.com/interview-alasdair-davies/"
0 ,"http://mementoweb.org/timemap/link/http://www.wired.com/2014/04/people-people-crowdsourcing-improve-government/"
19 ,"http://mementoweb.org/timemap/link/http://motherboard.vice.com/blog/what-150-of-the-worlds-smartest-scientists-are-worried-about"
0 ,"http://mementoweb.org/timemap/link/http://www.deedjoo.com/articles/dave-gray-presents-his-book-connected-company"
0 ,"http://mementoweb.org/timemap/link/http://www.newyorker.com/news/news-desk/political-scene-coal-climate-change-and-campaign-finance?utm_source=tny&utm_campaign=generalsocial&utm_medium=twitter&mbid=social_twitter"
0 ,"http://mementoweb.org/timemap/link/https://blog.wikimedia.org.uk/2014/03/publishing-scholarly-papers-with-and-on-wikipedia/"
0 ,"http://mementoweb.org/timemap/link/http://datos.gob.mx/envivo"
7 ,"http://mementoweb.org/timemap/link/http://blogmaverick.com/2014/04/03/the-idiots-guide-to-high-frequency-trading/"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/product/0636920026488.do?cmp=tw-na-books-videos-product-dod_daily_tweet&code=DEAL"
7 ,"http://mementoweb.org/timemap/link/http://www.bloombergview.com/articles/2014-03-31/michael-lewis-doesn-t-like-high-frequency-traders"
0 ,"http://mementoweb.org/timemap/link/http://www.nlc.org/find-city-solutions/city-solutions-and-applied-research/finance/2013-city-fiscal-conditions/key-findings-of-2013-city-fiscal-conditions-report"
0 ,"http://mementoweb.org/timemap/link/http://www.amazon.com/dp/159240751X/ref=cm_sw_su_dp"
0 ,"http://mementoweb.org/timemap/link/http://gizmodo.com/meet-the-crazy-camera-that-could-make-movies-for-the-oc-1557318674?utm_campaign=socialflow_gizmodo_twitter&utm_source=gizmodo_twitter&utm_medium=socialflow"
0 ,"http://mementoweb.org/timemap/link/http://store-locator.barnesandnoble.com/event/82720"
3 ,"http://mementoweb.org/timemap/link/http://www.adafruit.com/blog/2014/04/01/the-beauty-of-japans-artistic-manhole-covers-arttuesday/"
0 ,"http://mementoweb.org/timemap/link/https://www.swarmapp.com/timoreilly/checkin/533c2ea2498e1b56fb98fa47?s=eYXbuPwS-xEU0fnf8cVjQTXZPuM&ref=tw"
3 ,"http://mementoweb.org/timemap/link/http://www.techrepublic.com/article/how-open-climate-data-can-improve-community-resilience-against-climate-change/"
0 ,"http://mementoweb.org/timemap/link/http://sunlightfoundation.com/blog/2014/04/02/sunlights-response-to-scotus-ruling-on-mccutcheon-v-fec/?utm_content=bufferb279d&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"
0 ,"http://mementoweb.org/timemap/link/https://gsafas.secure.force.com/apply"
29 ,"http://mementoweb.org/timemap/link/http://graphics8.nytimes.com/newsgraphics/2014/03/28/autism/cf7ae65edcaeeb82fe3f523d1dfaec50125327d1/0330-web-AUTISM-945.png"
5 ,"http://mementoweb.org/timemap/link/http://seattletimes.com/html/businesstechnology/2023272500_boeing777sfcrashxml.html"
0 ,"http://mementoweb.org/timemap/link/http://quibb.com/links/why-meteor-will-kill-ruby-on-rails/view"
0 ,"http://mementoweb.org/timemap/link/http://isaiahsaxon.tumblr.com/post/81151223688/diy-the-animated-series-were-working-on-it"
0 ,"http://mementoweb.org/timemap/link/http://www.brainpickings.org/2014/03/28/virginia-woolf-suicide-letter/?utm_content=buffer6d05c&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"
5 ,"http://mementoweb.org/timemap/link/http://www.interfluidity.com/v2/5031.html"
4 ,"http://mementoweb.org/timemap/link/http://www.thestranger.com/seattle/how-a-15-minimum-wage-would-make-everyone-richer/Content?oid=19138455"
15 ,"http://mementoweb.org/timemap/link/http://geeksta.net/geeklog/exploring-expressions-emotions-github-commit-messages/"
4 ,"http://mementoweb.org/timemap/link/http://edge.org/conversation/on-kahneman"
6 ,"http://mementoweb.org/timemap/link/http://www.theatlantic.com/technology/archive/2014/03/in-defense-of-google-flu-trends/359688/"
76 ,"http://mementoweb.org/timemap/link/https://materialsproject.org/"
0 ,"http://mementoweb.org/timemap/link/http://strataconf.com/stratany2014?cmp=tw-strata-confpro-home-stny14_twitter_posts"
7 ,"http://mementoweb.org/timemap/link/http://www.politifact.com/truth-o-meter/statements/2014/mar/27/alison-lundergan-grimes/does-mitch-mcconnell-receive-more-money-lobbyists-/"
48 ,"http://mementoweb.org/timemap/link/http://www.whitehouse.gov//innovationfellows/projects#section-round-3"
0 ,"http://mementoweb.org/timemap/link/https://www.swarmapp.com/timoreilly/checkin/5334c19b498e6b83b9bc728a?s=gUKj_Jl2drRIgimocykbT2Cnu1k&ref=tw"
0 ,"http://mementoweb.org/timemap/link/http://civicdesigncamp.org/"
0 ,"http://mementoweb.org/timemap/link/http://www.dailykos.com/story/2014/03/26/1287511/-KFF-poll-Keep-Obamacare-fix-it-and-shut-up-about-nbspit?detail=email"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/product/110000131.do?cmp=tw-na-books-videos-product-dow_weekly_deal_tweet&code=VDWK"
0 ,"http://mementoweb.org/timemap/link/https://www.linkedin.com/today/post/article/20140325160616-16553--they-have-no-use-for-someone-who-looks-and-dresses-like-me"
0 ,"http://mementoweb.org/timemap/link/https://docs.google.com/forms/d/1tEA4GmWEDXKRLLeMJ2ytSfmRbkYv0RZCMkq2Uowwxbc/viewform"
0 ,"http://mementoweb.org/timemap/link/http://www.popularmechanics.com/Chrysler200/25-makers-who-are-reinventing-the-american-dream-16604572-5"
